base_name,rp,solver,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,time_to_cluster
kmedoids_cross_convex,90,Xpress,13.5796047,58.5560698,244.7804334,5.2734013,5.838688797931976e8,OPTIMAL,1429545,1086578,65.6144459,5.747928921667547e8,OPTIMAL,2,0,4.252672891501547,0.0,3.4754902
kmedoids_cross_convex,90,Xpress,11.3435818,68.4587453,261.7092183,3.968817,5.769332219816742e8,OPTIMAL,1429545,1086578,62.7162348,5.468617299225034e8,OPTIMAL,17,3,17.032675753649627,4.060055034197717,3.470068
kmedoids_cross_convex,120,Xpress,18.6944074,87.7775022,327.5044038,6.5980429,5.767607138231888e8,OPTIMAL,1888905,1442978,60.7150274,5.494251094192785e8,OPTIMAL,6,1,27.855696025199908,0.2935900267300544,15.0292445
kmedoids_cross_convex,120,Xpress,15.2426195,89.0117206,295.6215164,6.5628622,5.779336945737534e8,OPTIMAL,1888905,1442978,64.7512637,5.527179586016928e8,OPTIMAL,5,0,9.489457584226384,0.0,15.3957987
kmedoids_cross_convex,120,Xpress,13.5753535,87.824172,239.1237173,5.5451559,5.802278556939087e8,OPTIMAL,1888905,1442978,62.7417218,5.727073405320735e8,OPTIMAL,1,0,2.2105658024323347,0.0,15.6997599
kmedoids_cross_convex,120,Xpress,15.8101463,91.2969583,314.5918064,19.419306,5.654185728668823e8,OPTIMAL,1888905,1442978,62.0783684,5.271842594997251e8,OPTIMAL,76,23,100.55026661207471,14.56781582597659,15.4717752
kmedoids_cross_convex,120,Xpress,26.4585004,73.166321,261.3918095,8.1815848,5.808863817933884e8,OPTIMAL,1888905,1442978,58.0632595,5.595382616982807e8,OPTIMAL,9,0,5.297739799194196,0.0,15.1806237
kmedoids_cross_convex,120,Xpress,18.648666,75.3661369,245.8839426,7.7896214,5.683548694764786e8,OPTIMAL,1888905,1442978,59.8986282,5.390887494490345e8,OPTIMAL,26,6,60.02870087389413,32.300198028345605,15.424922
kmedoids_cross_convex,120,Xpress,15.8313763,91.0703063,252.2492467,7.8453579,5.803622472697678e8,OPTIMAL,1888905,1442978,65.7585509,5.72885765774437e8,OPTIMAL,1,0,2.0594682979445693,0.0,15.7041993
kmedoids_cross_convex,120,Xpress,19.1915856,88.0475879,238.3156372,19.4407125,5.735147607184296e8,OPTIMAL,1888905,1442978,60.6715844,5.45659853288809e8,OPTIMAL,27,3,58.80383858520117,19.214117459263008,15.2361783
kmedoids_cross_convex,120,Xpress,25.324229,89.1512263,287.713074,5.0756142,5.813691613336792e8,OPTIMAL,1888905,1442978,65.9776664,5.740732790279022e8,OPTIMAL,1,0,2.5171994119954633,0.0,15.6993768
