year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,0,113,0.06535181444311586,0.6185701870367212,0.40818048425073555,0.5804366965121727,0.49186485734189744
2030,0,114,8.623205232396078e-5,0.6370509837338583,0.38895798513210367,0.5886496193089656,0.49501141144057575
2030,0,115,0.0,0.5843345330452184,0.39543475869713396,0.6232528524650159,0.4956916469152234
2030,0,116,0.0,0.5799193868435267,0.39481431718548393,0.6494867135004301,0.5004019029169239
2030,0,117,0.0,0.6076333169476937,0.3904944818705851,0.6581804073576054,0.4979213457457037
2030,0,118,0.0,0.5666974617545824,0.4073161553113569,0.6282797344089621,0.5040008221055707
2030,0,119,0.0,0.5559564708238651,0.44105565597081636,0.5799890578562081,0.5005154990218218
2030,0,120,0.0,0.5873642926289082,0.436625294017015,0.5639466607083037,0.5006953448861572
2030,0,121,0.0,0.6102716365252912,0.4433327172590849,0.49966112636168053,0.5043700996669774
2030,0,122,0.0,0.6170136269274318,0.44928783524604876,0.487787768123287,0.5111204720460875
2030,0,123,0.0,0.6028804544154521,0.48352420996757567,0.47464819394487745,0.5094796023067081
2030,0,124,0.0,0.6145964276025097,0.5241305164037023,0.4619193209611414,0.5109911780568437
2030,0,125,0.0,0.619670765774823,0.5762303671810314,0.44291142170039655,0.5097665316592251
2030,0,126,0.0,0.6028008187965043,0.5937807549588302,0.4432692786294156,0.5095363088331734
2030,0,127,0.0,0.5955358674960075,0.6312293856729079,0.46193653376149124,0.5058479437914338
2030,0,128,0.0,0.5883369878659572,0.6701237031942848,0.4902369147761905,0.5031277129486051
2030,0,129,0.03756966312513936,0.5051664581956935,0.6832913126017615,0.5252978486626183,0.5070041362266829
2030,0,130,0.16280053183040846,0.4628962076209357,0.6800630902008208,0.5693990574741006,0.502356334314059
2030,0,131,0.2749288145406352,0.4207793739124276,0.6064145442577943,0.5886253721489864,0.4973849366652966
2030,0,132,0.3432338176975062,0.466388124136601,0.6809034918914851,0.5899645378388755,0.4954178459143319
2030,0,133,0.36684427246893575,0.39621014004083016,0.796759836011273,0.5926183499122004,0.4910520569970876
2030,0,134,0.3613983224450767,0.34377492112454827,0.8086425453301814,0.5913336062056695,0.49103748874639136
2030,0,135,0.31673964761204393,0.3488131469667774,0.8017196146741802,0.5794510983377017,0.4917327383361189
2030,0,136,0.23152413760794133,0.3138660887323127,0.7825247980638467,0.5653980561510026,0.4924122580341501
2030,0,137,0.11700418075978951,0.2803557179953542,0.7426315043273748,0.5700526136884985,0.48835366061546354
2030,0,138,0.0004443697243077269,0.28000143191569343,0.7246824800637077,0.5924564198631735,0.4910818689679125
